month,season,temperature,precipitation,job_type,village_population,num_jobs_posted,avg_wage
3,Summer,35.24644721911734,9.447425626778543,Beauty and Wellness,2099,8,401
11,Winter,32.82582567463234,7.68480469330029,Media and Entertainment,2369,15,509
7,Monsoon,23.477404906246118,51.28611127637036,Agriculture,4665,61,785
2,Winter,31.9706841209252,41.73715826376203,Handlooms and Handicrafts,1152,6,381
7,Monsoon,36.55474761616068,91.4282831420655,Leather and Leather Goods,4714,24,420
2,Winter,44.5522937443708,30.837599531033145,"Building, Construction and Real Estate",2713,12,447
3,Summer,42.05053653314704,4.09579728457345,Retail,3200,14,386
6,Monsoon,26.32796713262563,96.83879911470922,Leather and Leather Goods,4909,27,396
2,Winter,24.241135455800197,25.734208705680928,Agriculture,4517,25,340
11,Winter,22.232202992262007,15.119603767312878,"Transportation, Logistics",4973,26,459
9,Monsoon,34.17928804893981,73.13069064839664,Handlooms and Handicrafts,1668,7,364
12,Winter,41.7219677843985,45.59928682028028,Auto and Auto Components,1441,11,524
7,Monsoon,28.132791360363544,36.00101897319248,Retail,4673,22,389
10,Winter,34.19105877179234,25.602611372696654,Domestic Help,4521,25,321
5,Summer,41.02238502966627,2.0941531591859475,Telecommunications,1263,8,623
6,Monsoon,37.53871048278441,47.70944887710954,Media and Entertainment,2214,10,503
11,Winter,40.56133294546525,0.783503494508947,Leather and Leather Goods,3470,17,395
2,Winter,41.91072954633395,39.29878527780233,Auto and Auto Components,1280,9,517
6,Monsoon,32.740169247857736,30.819899857909796,"Travel, Tourism and Hospitality",1892,13,489
11,Winter,26.811860105801106,36.28837789362662,Domestic Help,4886,22,285
4,Summer,43.67669550343982,0.07494167594214063,Food Processing,3792,20,404
3,Summer,38.12508145308213,5.9031823108729755,Banking and Financial Services,4278,21,707
7,Monsoon,37.578562191430635,48.87444071585139,Beauty and Wellness,1975,9,400
3,Summer,47.06526454457759,2.636007005120625,Beauty and Wellness,3435,16,422
8,Monsoon,30.938373606956887,99.736034510208,Textile and Clothing,3729,23,345
8,Monsoon,34.68734971245165,75.3973229328378,"Building, Construction and Real Estate",3463,7,166
8,Monsoon,34.29466021265961,42.57123674910187,Domestic Help,1963,14,317
3,Summer,41.647599955439716,4.079519379610508,Banking and Financial Services,2538,13,704
3,Summer,47.82116614959569,3.382346017363107,Electronics and IT hardware,4331,23,664
10,Winter,24.419795859891398,8.173777608817662,Retail,3043,16,389
10,Winter,25.176331410213923,36.319324501222845,"Transportation, Logistics",3126,17,474
2,Winter,41.85313266845134,1.3440539773548088,"Building, Construction and Real Estate",3139,14,462
4,Summer,36.44594560447905,3.444397375995303,Food Processing,1579,9,406
12,Winter,42.92071794841888,15.009593845856612,Auto and Auto Components,4952,29,497
10,Winter,35.81592789015481,14.465033900322894,Retail,4327,26,422
10,Winter,34.005594511933076,14.551250301206553,Healthcare,3571,20,611
12,Winter,25.28158662751766,16.808605636144048,Electronics and IT hardware,4506,26,641
12,Winter,39.877270959664216,7.802224603970459,"Travel, Tourism and Hospitality",2797,15,496
3,Summer,47.41730783395789,8.403358517075867,Private Security Services,1528,8,390
5,Summer,42.228616589174976,9.734761125641043,Auto and Auto Components,3607,16,495
11,Winter,37.29692571797074,37.40096025843652,Private Security Services,1888,10,400
8,Monsoon,32.46034933853576,94.53593668032674,Domestic Help,3473,18,287
3,Summer,44.88687892317594,0.4572824409139786,Agriculture,1329,8,362
5,Summer,45.022821207530384,2.781408839290047,Domestic Help,3782,23,300
4,Summer,43.615501118776805,6.447354180724477,Auto and Auto Components,4944,27,523
3,Summer,40.569874381918694,6.766263011062865,Furniture and Furnishing,1414,6,385
8,Monsoon,35.341471920732445,72.55472210447512,"Transportation, Logistics",2794,12,455
7,Monsoon,38.26622987976877,85.34604156836343,Telecommunications,2517,11,596
1,Winter,34.74694831609807,6.29279804580134,Textile and Clothing,4909,26,357
10,Winter,44.20908611452607,29.697492511624407,Pharmaceuticals,3360,19,561
7,Monsoon,43.06380442460795,87.99721339260414,Furniture and Furnishing,3721,19,416
7,Monsoon,40.199832419532314,63.50229058181529,Beauty and Wellness,4082,22,404
6,Monsoon,27.775184773010384,73.18380136429894,Textile and Clothing,2576,11,348
3,Summer,43.95726945518637,2.540712373159253,Healthcare,1338,8,1085
9,Monsoon,43.7424087461167,62.24500083806613,Agriculture,2878,34,787
9,Monsoon,37.67712970032175,46.86397801225205,Media and Entertainment,2391,13,505
5,Summer,47.57072380357407,6.296298982559371,Furniture and Furnishing,3900,21,422
4,Summer,37.91050072599822,3.4109931871492147,Furniture and Furnishing,2753,16,419
5,Summer,44.36028852131849,9.704179570282344,Agriculture,3532,18,338
9,Monsoon,39.027959931068246,98.536834284598,"Building, Construction and Real Estate",3045,7,185
6,Monsoon,40.34476049926652,24.41315956370942,Telecommunications,4403,20,613
7,Monsoon,29.617735327729278,46.833240422694814,Agriculture,1329,12,783
10,Winter,33.213618194815204,28.662774196022394,Auto and Auto Components,3787,20,516
3,Summer,46.64057268800181,0.6652074009697873,Pharmaceuticals,4215,21,545
2,Winter,42.14389801479541,13.37430502043238,"Building, Construction and Real Estate",4867,28,448
10,Winter,38.766462270356485,22.37744607083043,Furniture and Furnishing,1302,8,396
11,Winter,33.12295468141506,27.846343337704134,Beauty and Wellness,3298,17,406
12,Winter,39.14605202430309,48.23764027068474,Private Security Services,2497,11,388
5,Summer,35.61594515193149,6.202138343508877,IT and ITeS,3881,18,809
2,Winter,30.59768489569174,40.330934822591814,Electronics and IT hardware,3928,20,643
11,Winter,37.37413449035951,3.3785778245097378,Furniture and Furnishing,1583,9,409
10,Winter,39.62177349966116,31.57384285240032,Food Processing,2228,10,422
6,Monsoon,44.43711196038733,86.84402659498784,IT and ITeS,2929,13,789
8,Monsoon,33.44693650741412,45.10993021908173,Domestic Help,3986,18,291
11,Winter,35.47135945983947,32.39232155734388,Furniture and Furnishing,2353,15,388
5,Summer,39.02868198699213,3.9173033527871937,Auto and Auto Components,4484,24,493
9,Monsoon,21.4527481061241,71.38280841509687,Beauty and Wellness,3288,15,408
10,Winter,40.00973166150701,16.944328315569702,Retail,4548,24,418
7,Monsoon,31.91126882620462,76.35592616204036,Domestic Help,3347,15,309
10,Winter,29.14525419758953,29.82741823547187,Pharmaceuticals,4737,27,572
10,Winter,24.5267632725919,2.7865557706458652,Media and Entertainment,4420,25,515
7,Monsoon,26.746328409776485,42.315046816146335,Leather and Leather Goods,2098,10,416
5,Summer,47.3813826797351,0.15236288437965761,Beauty and Wellness,2785,16,390
6,Monsoon,34.0540678277937,46.87032724962006,Agriculture,1142,22,780
9,Monsoon,34.15779184880713,29.42816791690909,Pharmaceuticals,3937,24,567
3,Summer,40.950292284194894,8.411218097267334,Pharmaceuticals,4188,25,572
6,Monsoon,37.70852279374404,46.651656322989226,Agriculture,3712,37,796
10,Winter,43.33869045363785,14.000657643348124,Auto and Auto Components,3592,20,494
5,Summer,46.46715884584708,5.753923562347546,Beauty and Wellness,3559,19,419
7,Monsoon,21.746004571215483,85.54729048933153,IT and ITeS,4619,22,823
3,Summer,39.80399109121271,4.344133478012534,Banking and Financial Services,4139,23,727
5,Summer,37.35694999517827,4.329385820310277,Textile and Clothing,3385,20,356
2,Winter,21.671569113752557,8.01880797650098,Private Security Services,2161,12,395
6,Monsoon,36.98400437564341,37.06046408696772,Agriculture,3704,17,342
9,Monsoon,42.75424596047775,61.74250299786429,Telecommunications,4663,22,618
4,Summer,41.438740100495124,4.421202782890879,Pharmaceuticals,4257,25,563
1,Winter,28.965915735437374,11.639509164457706,"Travel, Tourism and Hospitality",3900,18,501
8,Monsoon,34.92505454032393,53.07483846642087,Beauty and Wellness,1492,11,390
11,Winter,29.42784280972331,22.54065564087607,Electronics and IT hardware,2785,16,646
12,Winter,20.81975124692235,28.190954634254624,Food Processing,1072,6,417
11,Winter,20.439145606275808,32.35359078636989,Textile and Clothing,2051,13,336
12,Winter,22.221373246494295,23.926107122721866,"Building, Construction and Real Estate",1138,7,472
1,Winter,20.458201834798423,8.620348333902777,IT and ITeS,3774,17,819
10,Winter,23.09738371149377,30.841035558787304,"Travel, Tourism and Hospitality",4241,22,513
4,Summer,42.84530985585229,9.62493053552664,Agriculture,2073,11,365
2,Winter,41.67333612660963,12.348510471848728,Electronics and IT hardware,3104,17,657
8,Monsoon,37.02659809928625,56.1964191173366,Healthcare,1366,7,586
1,Winter,42.98974494199992,13.693854337754308,Handlooms and Handicrafts,2171,14,383
12,Winter,35.0750190781373,7.39464799320459,Beauty and Wellness,1087,7,390
10,Winter,26.634870938276453,18.9246170458442,Handlooms and Handicrafts,1120,4,365
5,Summer,36.38983381436077,7.832933158055845,Handlooms and Handicrafts,2952,13,370
11,Winter,29.916720883050324,29.34499255022262,"Building, Construction and Real Estate",4253,24,450
6,Monsoon,23.301933808480072,33.075737294974594,Domestic Help,4528,27,316
4,Summer,40.18613313238143,0.4658068470690613,Healthcare,1402,7,600
11,Winter,28.413207920112313,10.656130795951302,Furniture and Furnishing,4238,21,405
7,Monsoon,44.29517579584328,89.2821790342026,Telecommunications,1430,7,615
12,Winter,41.208365844350425,27.65650258464707,"Transportation, Logistics",4053,22,467
10,Winter,41.29013501166435,9.896294861547366,Domestic Help,1923,9,297
5,Summer,39.81463340594671,5.3857864016473105,Retail,3243,16,387
1,Winter,25.036657928650605,14.104518175657882,Agriculture,1804,7,360
8,Monsoon,44.94308240908143,23.550449073629018,Agriculture,3723,22,343
12,Winter,26.59041706862771,45.79926352130703,Agriculture,2022,23,779
5,Summer,45.11100421268915,0.5342181503287102,"Building, Construction and Real Estate",3865,18,435
2,Winter,31.63728518141727,14.249844953185592,Textile and Clothing,2719,13,361
1,Winter,41.40803773919472,9.67957811055089,"Transportation, Logistics",4945,24,449
1,Winter,31.21921403804418,46.17866717194167,"Travel, Tourism and Hospitality",1137,7,517
7,Monsoon,29.493181816667583,47.6516754732205,Electronics and IT hardware,3232,14,653
10,Winter,38.36465127777744,48.8762248452125,Textile and Clothing,3207,19,358
2,Winter,33.91949883217901,38.641426674103165,"Building, Construction and Real Estate",2366,12,457
4,Summer,46.944282784467774,0.05620285919753387,Auto and Auto Components,4146,23,518
3,Summer,40.275410946259285,6.905185558893436,Private Security Services,4543,26,403
2,Winter,33.17492794316789,0.4373991682306122,"Travel, Tourism and Hospitality",2083,10,488
11,Winter,40.7661295009965,13.70792502395249,Private Security Services,1667,9,402
1,Winter,33.00889131060859,1.6724898128607169,Healthcare,2254,14,589
7,Monsoon,44.32273129949259,77.57343056582097,"Travel, Tourism and Hospitality",2592,13,514
2,Winter,21.71082540642439,41.111206398128566,"Travel, Tourism and Hospitality",2276,14,508
5,Summer,36.758401393402366,2.151992914680875,Agriculture,2922,16,349
6,Monsoon,26.92298231072133,79.16555586918355,Textile and Clothing,2829,13,367
1,Winter,39.64288107112888,38.84170013906254,Agriculture,1518,12,346
10,Winter,42.372570362282616,19.77025355754004,Healthcare,4505,37,1078
1,Winter,41.11904271421103,39.14245120139175,Domestic Help,3148,14,298
8,Monsoon,26.58016212300759,93.54825344105075,Private Security Services,4610,22,418
11,Winter,34.45094373547317,40.258266049092256,"Transportation, Logistics",1508,9,458
7,Monsoon,25.869466035189546,32.46109859994875,Textile and Clothing,3141,19,352
3,Summer,42.55793578137079,2.927856849607168,"Transportation, Logistics",4693,27,437
4,Summer,46.198567071248526,6.204297677044127,Handlooms and Handicrafts,2859,18,388
10,Winter,41.63579793771124,23.4336161278572,Leather and Leather Goods,4900,25,401
4,Summer,38.159412416746704,7.538388741139883,Domestic Help,3672,20,298
12,Winter,24.150853101503,0.1644614254490695,Healthcare,1879,10,600
12,Winter,24.758312773783757,32.99129616776722,"Transportation, Logistics",1239,7,446
6,Monsoon,27.662894997855965,57.242597715581205,Banking and Financial Services,4779,26,719
4,Summer,40.22909815677163,8.36367952537365,Leather and Leather Goods,4391,25,390
2,Winter,33.76223939256615,14.030882357760571,Leather and Leather Goods,4461,26,424
5,Summer,41.15519861415894,0.615296906831424,"Transportation, Logistics",3459,17,453
5,Summer,47.44424516100837,9.132975021386848,Media and Entertainment,4788,26,491
12,Winter,29.492667477170095,25.164098729237555,Electronics and IT hardware,2804,13,644
6,Monsoon,35.49598578999628,66.52868382124629,Handlooms and Handicrafts,4549,23,388
10,Winter,31.171787889211117,33.88166700844198,Retail,3514,19,385
1,Winter,21.586758764600347,2.8305856765264927,Food Processing,3928,22,416
7,Monsoon,20.817628953006054,51.31696580445131,"Transportation, Logistics",3696,17,438
3,Summer,44.06396875038392,2.0532874603648423,Telecommunications,3259,16,615
10,Winter,32.97982974718052,28.131640004762616,Textile and Clothing,2400,15,340
10,Winter,42.42702383407198,29.145422199352094,IT and ITeS,2071,13,793
9,Monsoon,31.589925886776772,22.05806218950351,Agriculture,4969,23,343
9,Monsoon,24.821346646830598,96.69665550958119,IT and ITeS,2471,16,796
9,Monsoon,38.05186199990766,90.23530406977548,Domestic Help,2563,13,302
6,Monsoon,40.816526257355406,61.495074300741365,"Transportation, Logistics",1163,8,461
8,Monsoon,36.6772073958887,63.19174421114476,Beauty and Wellness,3243,19,391
6,Monsoon,40.88390089219098,84.62184094314155,Handlooms and Handicrafts,1232,10,379
2,Winter,35.714985722422064,47.57295539161112,"Transportation, Logistics",3955,22,459
9,Monsoon,32.603155120226276,45.61417971492698,Food Processing,2052,13,419
7,Monsoon,44.57440855037211,85.58075315319653,Agriculture,4148,42,795
1,Winter,37.715375957367414,0.5847878289918951,Healthcare,4859,24,623
7,Monsoon,24.578373252842155,43.47805962143638,"Travel, Tourism and Hospitality",3129,19,506
11,Winter,39.623212876148735,23.449861779775617,Textile and Clothing,4232,24,337
8,Monsoon,24.582008088196616,46.086760389444315,Food Processing,1395,7,405
9,Monsoon,20.116469340938004,52.368371455902256,Handlooms and Handicrafts,2348,15,402
5,Summer,46.811891689090544,2.216451696615709,Domestic Help,2575,17,295
5,Summer,43.1287327096044,9.421036572551948,Textile and Clothing,2566,14,334
11,Winter,41.75885123434935,0.7313801128664643,"Building, Construction and Real Estate",1144,5,448
10,Winter,22.71042094747134,33.73606277039908,Telecommunications,4605,23,618
9,Monsoon,43.84606857381311,57.963912921597725,Food Processing,1075,8,418
10,Winter,27.116793318362028,0.977798448955669,IT and ITeS,4943,28,796
9,Monsoon,39.8654951717928,43.76362736128223,Auto and Auto Components,1882,10,485
12,Winter,25.442748468722417,38.430372013327045,Retail,2478,10,407
7,Monsoon,26.33946539495801,30.303109293873494,Pharmaceuticals,1198,9,575
7,Monsoon,25.585879127852685,29.47531202628535,Handlooms and Handicrafts,1467,11,373
11,Winter,27.662823101008478,42.03315524009123,"Transportation, Logistics",2474,10,471
11,Winter,43.81647040964606,46.53849986630081,Media and Entertainment,3908,21,507
6,Monsoon,35.09159544472077,96.80982683089314,Media and Entertainment,1149,9,505
8,Monsoon,34.27125429348578,28.540837539169075,Telecommunications,2751,12,598
3,Summer,42.54617494999409,6.954850665959228,Food Processing,1205,9,404
8,Monsoon,38.82353930512808,58.94467478644376,Handlooms and Handicrafts,4096,20,386
8,Monsoon,37.795585252061365,81.80612130644155,"Travel, Tourism and Hospitality",4720,25,502
12,Winter,21.27052935921512,31.683098822768358,Banking and Financial Services,4975,29,721
8,Monsoon,42.83905274861274,75.11775116084895,"Building, Construction and Real Estate",2125,4,184
1,Winter,28.823318978979703,40.50683603107046,Textile and Clothing,3114,20,335
7,Monsoon,32.342930151537466,21.508882410849665,Beauty and Wellness,2459,16,404
5,Summer,40.33346184394221,8.504510493559648,Electronics and IT hardware,4092,25,661
7,Monsoon,38.524758895750296,22.377372615322457,Electronics and IT hardware,2730,12,673
9,Monsoon,31.44087335792283,35.43784217207577,Handlooms and Handicrafts,1149,6,401
2,Winter,28.279827071914525,34.729370488705996,"Travel, Tourism and Hospitality",4986,26,506
10,Winter,28.79070172384242,3.257666198483744,Healthcare,2603,14,625
3,Summer,47.93832925703761,9.387875802026945,Pharmaceuticals,4831,26,542
7,Monsoon,20.532371825525637,77.45059762461622,Beauty and Wellness,1989,14,412
7,Monsoon,26.762937235155846,82.63294695408847,Healthcare,4270,41,1098
6,Monsoon,37.338771526455105,29.940803790874206,Pharmaceuticals,1252,11,575
